sentence,sentiment,label
ہر روز میں مسکرانے اور زندگی سے لطف اندوز ہونے کی کوشش کرتا ہوں۔,HAPPY,0
میری ہنسی دنیا کو زندہ کرتی ہے۔,HAPPY,0
میری مسکراہٹ خوشی کی روشن ترین آواز ہے۔,HAPPY,0
میں ہمیشہ ہنسی اور خوشی کی تلاش میں رہتا ہوں۔,HAPPY,0
لامحدود خوشی اور اطمینان,HAPPY,0
دل میں انجانی خوشی اور مایوسی۔,HAPPY,0
مسکراہٹ اور انسانیت,HAPPY,0
خوش رہ کر اور ہنس کر توانائی حاصل کریں۔,HAPPY,0
میں اپنی زندگی میں ہمیشہ اچھے اور دوستانہ لوگوں کا خیال رکھتا ہوں اور ان کی حمایت کرتا ہوں۔,HAPPY,0
خوشی اور دل میں شکر کے بغیر خواہش,HAPPY,0
لامتناہی خوشی اور خواہش,HAPPY,0
مسکراہٹ اور توانائی,HAPPY,0
لامتناہی خوشی اور اطمینان,HAPPY,0
میری ہنسی خوشی کی لہر ہے۔,HAPPY,0
میں خوشی اور مسرت کے لمحات کو اپنے دل میں رکھتا ہوں۔,HAPPY,0
خوشی اور مسرت کے لمحات سے لطف اندوز ہوں۔,HAPPY,0
دل میں خوشی اور مستقل اطمینان,HAPPY,0
امن اور پائیدار اندرونی خوشی,HAPPY,0
میں آپ کو زندگی میں حقیقی خوشی کی خواہش کرتا ہوں۔,HAPPY,0
ہر روز خوشی محسوس کرتے ہوئے اٹھیں۔,HAPPY,0
میری خواہش ہے کہ آپ ہمیشہ خوش رہیں۔,HAPPY,0
خوشی اور محبت,HAPPY,0
اچھی یادوں کو یاد رکھنا مجھے ہمیشہ خوش کرتا ہے۔,HAPPY,0
میں اپنی زندگی میں ہنسی اور خوشی کو روشنی کے طور پر استعمال کرتا ہوں۔,HAPPY,0
مسکراہٹ کے ساتھ زندگی ہمیشہ خوبصورت اور خوشگوار ہوتی ہے۔,HAPPY,0
خوبصورت مسکراہٹ اور انسانیت,HAPPY,0
اندر بہت سی مسکراہٹ اور مثبت توانائی,HAPPY,0
میری زندگی کے ہر دن میں خوشی ابدی ہے۔,HAPPY,0
خوشی اور مسرت کے ساتھ اپنے مقاصد کو حاصل کریں۔,HAPPY,0
اپنی زندگی میں، میں ہمیشہ خوشی کے لمحات کو سیکھنے اور جانچنے کے لیے استعمال کرتا ہوں۔,HAPPY,0
خوشی اور امید,HAPPY,0
لذت اور آرام,HAPPY,0
مسلسل خوشی اور جیت,HAPPY,0
خوشیاں اور برکتیں۔,HAPPY,0
مزیدار اور خوش کن,HAPPY,0
میں زندگی کے خوشگوار لمحات کی ہمیشہ تعریف کرتا ہوں اور مجھے اپنے اردگرد اچھے لوگوں کا خیال ہے۔,HAPPY,0
زندگی میں لامحدود خوشی اور شکرگزاری,HAPPY,0
خوشی زندگی کو رنگ اور نرمی دیتی ہے۔,HAPPY,0
ہر روز، میں مسکراہٹ کے ساتھ دنیا کے سامنے خوشیاں پیش کرتا ہوں۔,HAPPY,0
مجھے ہمیشہ اپنے دوستوں کے ساتھ گزارے اچھے وقت یاد آتے ہیں۔,HAPPY,0
میری ہنسی سب کو جوڑتی ہے۔,HAPPY,0
خوشی اور تخلیقی صلاحیتیں لامتناہی ہیں۔,HAPPY,0
مسکراہٹ اور پائیدار ترقی,HAPPY,0
میری ہنسی میرے دل سے ابلتی ہے۔,HAPPY,0
خوشی کی خواہش,HAPPY,0
ہنسی کا سکون میرے دل میں گاتا ہے۔,HAPPY,0
میرے دل میں خوشی ہاتھ سے چلی جاتی ہے۔,HAPPY,0
میں خوش ہوں.,HAPPY,0
لامتناہی ابتدائی خوشی اور ہنسی۔,HAPPY,0
میری روح خوشی سے مگن ہے۔,HAPPY,0
امن اور مستقل امید,HAPPY,0
میرا دل خوشی سے کانپتا ہے۔,HAPPY,0
اپنے پیاروں کے ہونٹوں پر مسکراہٹ دیکھ کر مجھے ہمیشہ خوشی ہوتی ہے۔,HAPPY,0
دوستوں اور خاندان کے ساتھ خوشگوار لمحات زندگی کو خوشگوار بناتے ہیں۔,HAPPY,0
خوشی اور خواہش,HAPPY,0
میں اپنے دل کو خوشی سے بھرتا ہوں۔,HAPPY,0
ابدی بہار خوشی اور خوشی,HAPPY,0
لامتناہی خوشی اور فتح,HAPPY,0
امن اور ابدی شکرگزار,HAPPY,0
میری مسکراہٹ ایک چھوٹا سا سورج ہے جو میرے دل میں چمکتا ہے۔,HAPPY,0
مکمل سکون اور اطمینان,HAPPY,0
اپنی زندگی میں خوشی اور ہنسی کے ساتھ کھلیں۔,HAPPY,0
خوشی کی خواہش,HAPPY,0
خوشی کی انتہا کو پہنچنا۔,HAPPY,0
میں اپنی ہنسی سب کے ساتھ بانٹتا ہوں۔,HAPPY,0
مکمل خوشی اور اطمینان,HAPPY,0
میرے تمام خلیوں میں خوشی ابلتی ہے۔,HAPPY,0
مسکرائیں اور ترقی کریں۔,HAPPY,0
میری مسکراہٹ دنیا میں ایک خاص دلکشی لاتی ہے۔,HAPPY,0
ہنسی مجھے امید اور خوشی دیتی ہے۔,HAPPY,0
خوشی کا احساس مجھ پر چھایا ہوا ہے۔,HAPPY,0
میں ہر صبح ایک نئی مسکراہٹ کے ساتھ خوش ہوں۔,HAPPY,0
میری ہنسی سارے غم بھول جاتی ہے۔,HAPPY,0
میری خوشی اور خوشی میرے دل میں لامتناہی ہے۔,HAPPY,0
میں اپنے دوستوں کی مسکراہٹ میں اپنی خوشیاں ڈھونڈتا اور بانٹتا ہوں۔,HAPPY,0
میں اپنے دل کو خوشی سے بھرتا ہوں۔,HAPPY,0
خوشی اور مسرت کے لیے شکر گزار بنیں۔,HAPPY,0
خوش اور جیتنا,HAPPY,0
خوشی اور ہنسی۔,HAPPY,0
خوشی اور ہنسی وہ جادو ہے جو میرے اندر ہے۔,HAPPY,0
خوشی اور ہنسی دلوں کو جوڑتے ہیں۔,HAPPY,0
زندگی میں دائمی خوشی اور خوشحالی۔,HAPPY,0
میری ہنسی خوشی کی لہروں میں ڈوب جاتی ہے۔,HAPPY,0
مجھے زندگی میں اچھا لگتا ہے کہ میں ہمیشہ خوش رہتا ہوں۔,HAPPY,0
لامتناہی خوشی اور امید,HAPPY,0
خوشی میرے دل میں رقص کرتی ہے۔,HAPPY,0
خوشی دوسروں کی مدد کرنے میں ہے۔,HAPPY,0
مسکراہٹ اور رجائیت,HAPPY,0
زندگی میں خوشی اور لامحدود فتح آپ کے اندر خوشی اور مسرت کا جشن منائے۔,HAPPY,0
میری اندرونی خوشی پھول جاتی ہے۔,HAPPY,0
میری مسکراہٹ ایک چھوٹا سا سورج ہے جو میرے دل میں چمکتا ہے۔,HAPPY,0
دل میں مستقل مسکراہٹ اور خوشی,HAPPY,0
ہر روز مسکراہٹ کے ساتھ سو جائیں۔,HAPPY,0
زندگی میں خوشی بہت ضروری ہے۔,HAPPY,0
مسکراہٹ کے ساتھ دنیا کو بتائیں کہ ہم خوش ہیں۔,HAPPY,0
میں اپنے دن کا آغاز مسکراہٹ سے کرتا ہوں اور ہنسی کے ساتھ ختم کرتا ہوں۔,HAPPY,0
امن اور خوشی,HAPPY,0
خوشی اور محبت,HAPPY,0
خوشی اور تخلیقی صلاحیتیں آپ کے دل میں لامتناہی ہیں۔,HAPPY,0
مستقل مسکراہٹ اور فضیلت,HAPPY,0
اپنے دن کا آغاز مسکراہٹ سے کریں۔,HAPPY,0
مجھے اپنی زندگی کے خوشگوار لمحات یاد ہیں۔,HAPPY,0
میں اپنی زندگی میں ہمیشہ خوشی کے لمحات سے بھرا ہوا ہوں۔,HAPPY,0
میں خوشی محسوس کر رہا ہوں.,HAPPY,0
خوشی اور مضبوط خود اعتمادی۔,HAPPY,0
میری مسکراہٹ خوشی کی روشن ترین آواز ہے۔,HAPPY,0
میری ہنسی آسمان کو رنگ دیتی ہے۔,HAPPY,0
مسکراہٹیں پھیلا کر، میں دوسروں کے ساتھ خوشیاں بانٹتا ہوں۔,HAPPY,0
لامتناہی مسکراہٹیں اور خوشی,HAPPY,0
زندگی میں لامحدود خوشی اور فتح,HAPPY,0
اپنے اردگرد خوشیوں کی دنیا بنائیں۔,HAPPY,0
دوسروں کو خوشی کے لمحات دیں۔,HAPPY,0
خوشی اور امید,HAPPY,0
یہ ہنسی اور خوشی کے ساتھ ہوا کی طرح پھیلتا ہے۔,HAPPY,0
دل میں خوشی اور آسان کرنا,HAPPY,0
خوشی اور پائیدار زندگی,HAPPY,0
خوشی اور ہنسی میرے پاس طاقتور ہیں۔,HAPPY,0
میں اپنی مسکراہٹ دوسروں کو دیتا ہوں اور خوشی حاصل کرتا ہوں۔,HAPPY,0
خوشی اور شکرگزاری,HAPPY,0
مسکراہٹ اور زندگی میں پائیدار فضیلت,HAPPY,0
لامحدود خوشی اور فتح,HAPPY,0
دل میں خوشی اور پائیدار زندگی,HAPPY,0
میری زندگی کی ہر سانس میں خوشی بہتی ہے۔,HAPPY,0
خوشی کے احساس کو اپنے دل میں نقش کریں۔,HAPPY,0
خوشی اور ناقابل تسخیر مایوسی۔,HAPPY,0
میں اپنی خوشی دوسروں کے ساتھ بانٹتا ہوں۔,HAPPY,0
اندرونی خوشی اور ناقابل تسخیریت,HAPPY,0
خوشی اور فتح,HAPPY,0
ہر سانس میں خوشی اور مسرت محسوس کریں۔,HAPPY,0
ہنسی کا سکون میرے دل سے چپک جاتا ہے۔,HAPPY,0
خوشی میری مسکراہٹ میں فٹ بیٹھتی ہے۔,HAPPY,0
ہنسی ہمیشہ دلوں میں پاکیزگی اور خوشی لاتی ہے۔,HAPPY,0
میری مسکراہٹ زندگی میں روشنی بن کر چمکتی ہے۔,HAPPY,0
سکون اور اطمینان,HAPPY,0
ہنسی کا سکون میرے دل میں رقص کرتا ہے۔,HAPPY,0
لامتناہی خوشی اور اطمینان,HAPPY,0
زندگی میں وسیع سکون اور خوشی,HAPPY,0
خوشی اور تخلیقی صلاحیت,HAPPY,0
اندرونی خوشی مجھے توانائی دیتی ہے۔,HAPPY,0
خوشی میری توانائی کو ایندھن دیتی ہے۔,HAPPY,0
خوشی اور خوشی,HAPPY,0
دل میں لامحدود خوشی اور خود اعتمادی۔,HAPPY,0
مسکراہٹ اور خوشی,HAPPY,0
اپنی خوشیاں دوسروں کے ساتھ بانٹیں۔,HAPPY,0
مجھے تیز اور وقفے وقفے سے وقفے کا سامنا کرنا پڑتا ہے اور بعض اوقات مجھے اس کا کوئی حل نہیں مل پاتا۔,ANGRY,1
میں اپنا غصہ دل میں رکھتا ہوں۔,ANGRY,1
اعتکاف تلخ ہے۔,ANGRY,1
میں اپنے غصے پر قابو نہیں رکھ سکتا۔,ANGRY,1
میرا غصہ مجھے فساد کی طرف دھکیلتا ہے اور ناقابل حصول ہے۔,ANGRY,1
بے صبری آرزو اور عظیم مصائب، پوشیدہ اندرونی چوٹیں۔,ANGRY,1
میرا غصہ میری وجہ کو روکتا ہے اور میں احمقانہ کام کرتا ہوں۔,ANGRY,1
میں آپ کے خراب موڈ سے ناراض ہوں۔,ANGRY,1
غصہ اور مایوسی۔,ANGRY,1
میں گہرا غصہ محسوس کرتا ہوں اور میں اپنا سکون کھو چکا ہوں۔,ANGRY,1
میرا غصہ میری وجہ کو روکتا ہے۔,ANGRY,1
میرا غصہ مجھے تکلیف دیتا ہے اور میرا دل تیزی سے دھڑکتا ہے۔,ANGRY,1
میرا غصہ مجھے دھوکہ دیتا ہے۔,ANGRY,1
غصہ خوفناک اور بے قابو ہے۔,ANGRY,1
سانس لینے والی اور اداس اذیت، بے صبری کی آرزو اور تاریکی,ANGRY,1
تباہ شدہ اور ٹوٹا ہوا، بے حد تنہائی اور اندرونی سرحد,ANGRY,1
بے قابو غصہ,ANGRY,1
میں اپنے غصے پر قابو نہیں پا سکتا اور اسے کھو دیتا ہوں۔,ANGRY,1
میں اپنا غصہ دل میں رکھتا ہوں اور سب کچھ اپنے اندر رکھتا ہوں۔,ANGRY,1
لامتناہی اور لامتناہی اداسی، تلخ ندامت اور تنہائی,ANGRY,1
یہ اندرونی پاگل پن کو ظاہر کرتا ہے۔,ANGRY,1
میں ناراض ہوں کہ آپ ہمیشہ میری غلطیوں کی نشاندہی کرتے ہیں۔,ANGRY,1
بھاری اور زخمی مایوسی، لامتناہی اور دردناک تنہائی,ANGRY,1
خراب اور ٹوٹا ہوا، بے صبری اور پریشان محسوس کرنا,ANGRY,1
میرے اندر تلخ اور باغی غصہ ابلتا ہے۔,ANGRY,1
میرا غصہ مجھے ہلا کر اندر ہی اندر جلا دیتا ہے۔,ANGRY,1
طنز کڑوا ہے۔,ANGRY,1
میں ناراض ہوں کہ آپ ہمیشہ میری توقعات کو نہیں سمجھتے اور میری باتوں کو نظر انداز کرتے ہیں۔,ANGRY,1
چڑچڑاپن اور عدم برداشت,ANGRY,1
میں اپنا غصہ چھپا نہیں سکتا اور بعض اوقات یہ نقصان کا باعث بنتا ہے۔,ANGRY,1
میرا غصہ مجھے تباہ کرتا ہے اور میرے ہاتھ کانپتے ہیں۔,ANGRY,1
غصہ اور ناانصافی,ANGRY,1
جلتا ہوا غصہ میرے اندر جلتا ہے اور مجھے ایسا لگتا ہے جیسے میرا اپنے رویے پر کوئی کنٹرول نہیں ہے۔,ANGRY,1
میں اپنے غصے پر قابو نہیں رکھ سکتا اور میں غصے اور غصے سے کام لیتا ہوں۔,ANGRY,1
احتجاج اور تشدد,ANGRY,1
مجھے افسوس ہے کہ آپ ہمیشہ میری غلطیوں کی نشاندہی کرتے ہیں اور میری کوتاہیوں کا ذکر کرتے ہیں۔,ANGRY,1
مجھے غصہ آتا ہے اور میرے الفاظ سخت ہو جاتے ہیں۔,ANGRY,1
بے پناہ غصہ,ANGRY,1
میں ناراض ہوں کہ آپ ہمیشہ میری کال کا جواب نہیں دیتے اور میری ضروریات کو نظر انداز کرتے ہیں۔,ANGRY,1
طنز ٹھنڈا اور ظالمانہ ہے۔,ANGRY,1
میں بالکل ناراض نہیں ہوں۔,ANGRY,1
گہری اور زخمی مایوسی، الجھنوں کو گھیرتا ہے۔,ANGRY,1
مجھے دکھ ہوتا ہے کہ آپ ہمیشہ میری پرواہ نہیں کرتے۔,ANGRY,1
میں یاد کرتا ہوں اور ناراض ہوں۔,ANGRY,1
میں ناراض ہوں کہ آپ ہمیشہ میری کامیابیوں کو نظر انداز کرتے ہیں اور میری حوصلہ شکنی کرتے ہیں۔,ANGRY,1
میں ناراض ہوں,ANGRY,1
لاپرواہ غصہ اور عدم اطمینان,ANGRY,1
عصمت دری اور سکون,ANGRY,1
میں اپنے غصے کا سختی سے اظہار کرتا ہوں اور میں اسے دبا نہیں سکتا۔,ANGRY,1
بے نتیجہ اور نہ ختم ہونے والے آنسو، مایوس تنہائی اور ناامیدی,ANGRY,1
میرے دل میں غصہ جلتا ہے۔,ANGRY,1
عدم برداشت پریشان کن اور تھکا دینے والی ہے اور مجھے دوسروں کے ساتھ بات چیت کرنے سے روکتی ہے۔,ANGRY,1
میں ناراض ہوں کہ آپ ہمیشہ میری توقعات کو نہیں سمجھتے۔,ANGRY,1
چڑچڑاپن اور بے حسی۔,ANGRY,1
بے سانس اور اداس اذیت، بھاری اور تلخ مایوسی۔,ANGRY,1
غصہ اور بے عزتی۔,ANGRY,1
میرا غصہ میرے سینے میں ابلتا ہے۔,ANGRY,1
تشدد اور عصمت دری,ANGRY,1
میں اپنا غصہ دل میں رکھتا ہوں اور کسی کو نہیں بتاتا۔,ANGRY,1
غصہ اور بے حسی۔,ANGRY,1
میں اپنا غصہ نہیں دبا سکتا اور میری آواز بلند ہو جاتی ہے۔,ANGRY,1
میرا غصہ میرے پورے وجود میں ڈوب جاتا ہے اور اسے کوئی نہیں روک سکتا۔,ANGRY,1
میں ناراض ہوں,ANGRY,1
میں اپنا غصہ اپنے اندر چھپاتا ہوں اور کوئی نہیں سمجھتا۔,ANGRY,1
میں ناراض ہوں کہ میں ہمیشہ آپ سے یہ نتیجہ اخذ کرتا ہوں کہ آپ میری پرواہ نہیں کرتے اور دوسروں پر توجہ دیتے ہیں۔,ANGRY,1
غصہ اور تشدد,ANGRY,1
ناقابل برداشت تھکاوٹ اور بڑا اداسی، گہرا ندامت اور اندھیرا,ANGRY,1
احتجاج اور شراب نوشی,ANGRY,1
میں آپ سے نفرت کرتا ہوں کہ آپ ہمیشہ میری بے عزتی کرتے ہیں اور میرے حقوق کو نظر انداز کرتے ہیں۔,ANGRY,1
میرا دل غصے سے بھرا ہوا ہے۔,ANGRY,1
میں تم سے ناراض ہوں,ANGRY,1
غیر مستحکم اور نہ ختم ہونے والی آرزو، بے رحمانہ افراتفری,ANGRY,1
میں آپ سے ناراض ہوں۔,ANGRY,1
غصہ اور غفلت,ANGRY,1
بے حساب غصہ,ANGRY,1
غصہ اور خوف,ANGRY,1
شہری غصہ,ANGRY,1
میں ہمیشہ سچ چھپانے پر آپ سے ناراض ہوں۔,ANGRY,1
بے لگام غصہ,ANGRY,1
